filenames,labels
./processed_spectrograms/42344_chunk_20.pt,European Golden Plover
./processed_spectrograms/42344_chunk_21.pt,European Golden Plover
./processed_spectrograms/42344_chunk_22.pt,European Golden Plover
./processed_spectrograms/42344_chunk_23.pt,European Golden Plover
./processed_spectrograms/42344_chunk_24.pt,European Golden Plover
./processed_spectrograms/42344_chunk_25.pt,European Golden Plover
./processed_spectrograms/42344_chunk_26.pt,European Golden Plover
./processed_spectrograms/42344_chunk_27.pt,European Golden Plover
./processed_spectrograms/42344_chunk_28.pt,European Golden Plover
./processed_spectrograms/85842_chunk_0.pt,European Golden Plover
./processed_spectrograms/85842_chunk_1.pt,European Golden Plover
./processed_spectrograms/85842_chunk_2.pt,European Golden Plover
./processed_spectrograms/85842_chunk_3.pt,European Golden Plover
./processed_spectrograms/85842_chunk_4.pt,European Golden Plover
./processed_spectrograms/85842_chunk_5.pt,European Golden Plover
./processed_spectrograms/85842_chunk_6.pt,European Golden Plover
./processed_spectrograms/42343_chunk_0.pt,European Golden Plover
./processed_spectrograms/42343_chunk_1.pt,European Golden Plover
./processed_spectrograms/42343_chunk_2.pt,European Golden Plover
./processed_spectrograms/42343_chunk_3.pt,European Golden Plover
./processed_spectrograms/42343_chunk_4.pt,European Golden Plover
./processed_spectrograms/42343_chunk_5.pt,European Golden Plover
./processed_spectrograms/42343_chunk_6.pt,European Golden Plover
./processed_spectrograms/42343_chunk_7.pt,European Golden Plover
./processed_spectrograms/42343_chunk_8.pt,European Golden Plover
./processed_spectrograms/42343_chunk_9.pt,European Golden Plover
./processed_spectrograms/42343_chunk_10.pt,European Golden Plover
./processed_spectrograms/42343_chunk_11.pt,European Golden Plover
./processed_spectrograms/42343_chunk_12.pt,European Golden Plover
./processed_spectrograms/42343_chunk_13.pt,European Golden Plover
./processed_spectrograms/150291_chunk_0.pt,Grey Plover
./processed_spectrograms/150291_chunk_1.pt,Grey Plover
./processed_spectrograms/150291_chunk_2.pt,Grey Plover
./processed_spectrograms/146757_chunk_0.pt,Grey Plover
./processed_spectrograms/146757_chunk_1.pt,Grey Plover
./processed_spectrograms/160879_chunk_0.pt,Grey Plover
./processed_spectrograms/160879_chunk_1.pt,Grey Plover
./processed_spectrograms/160879_chunk_2.pt,Grey Plover
./processed_spectrograms/160879_chunk_3.pt,Grey Plover
./processed_spectrograms/160879_chunk_4.pt,Grey Plover
./processed_spectrograms/160879_chunk_5.pt,Grey Plover
./processed_spectrograms/160879_chunk_6.pt,Grey Plover
./processed_spectrograms/160879_chunk_7.pt,Grey Plover
./processed_spectrograms/160879_chunk_8.pt,Grey Plover
./processed_spectrograms/160879_chunk_9.pt,Grey Plover
./processed_spectrograms/160879_chunk_10.pt,Grey Plover
./processed_spectrograms/160879_chunk_11.pt,Grey Plover
./processed_spectrograms/160879_chunk_12.pt,Grey Plover
./processed_spectrograms/160879_chunk_13.pt,Grey Plover
./processed_spectrograms/160879_chunk_14.pt,Grey Plover
./processed_spectrograms/160879_chunk_15.pt,Grey Plover
./processed_spectrograms/160879_chunk_16.pt,Grey Plover
./processed_spectrograms/160879_chunk_17.pt,Grey Plover
./processed_spectrograms/160879_chunk_18.pt,Grey Plover
./processed_spectrograms/160879_chunk_19.pt,Grey Plover
./processed_spectrograms/160879_chunk_20.pt,Grey Plover
./processed_spectrograms/160879_chunk_21.pt,Grey Plover
./processed_spectrograms/160879_chunk_22.pt,Grey Plover
./processed_spectrograms/160879_chunk_23.pt,Grey Plover
./processed_spectrograms/160879_chunk_24.pt,Grey Plover
./processed_spectrograms/160879_chunk_25.pt,Grey Plover
./processed_spectrograms/160879_chunk_26.pt,Grey Plover
./processed_spectrograms/91185_chunk_0.pt,Willow Tit
./processed_spectrograms/91185_chunk_1.pt,Willow Tit
./processed_spectrograms/98691_chunk_0.pt,Willow Tit
./processed_spectrograms/98691_chunk_1.pt,Willow Tit
./processed_spectrograms/98691_chunk_2.pt,Willow Tit
./processed_spectrograms/98691_chunk_3.pt,Willow Tit
./processed_spectrograms/98691_chunk_4.pt,Willow Tit
./processed_spectrograms/98691_chunk_5.pt,Willow Tit
./processed_spectrograms/98691_chunk_6.pt,Willow Tit
./processed_spectrograms/98691_chunk_7.pt,Willow Tit
./processed_spectrograms/164926_chunk_0.pt,Willow Tit
./processed_spectrograms/164926_chunk_1.pt,Willow Tit
./processed_spectrograms/164926_chunk_2.pt,Willow Tit
./processed_spectrograms/164926_chunk_3.pt,Willow Tit
./processed_spectrograms/164926_chunk_4.pt,Willow Tit
./processed_spectrograms/164926_chunk_5.pt,Willow Tit
./processed_spectrograms/164926_chunk_6.pt,Willow Tit
./processed_spectrograms/164926_chunk_7.pt,Willow Tit
./processed_spectrograms/164926_chunk_8.pt,Willow Tit
./processed_spectrograms/164926_chunk_9.pt,Willow Tit
./processed_spectrograms/164926_chunk_10.pt,Willow Tit
./processed_spectrograms/164926_chunk_11.pt,Willow Tit
./processed_spectrograms/164926_chunk_12.pt,Willow Tit
./processed_spectrograms/46032_chunk_0.pt,Marsh Tit
./processed_spectrograms/46032_chunk_1.pt,Marsh Tit
./processed_spectrograms/46032_chunk_2.pt,Marsh Tit
./processed_spectrograms/46032_chunk_3.pt,Marsh Tit
./processed_spectrograms/46032_chunk_4.pt,Marsh Tit
./processed_spectrograms/46032_chunk_5.pt,Marsh Tit
./processed_spectrograms/46032_chunk_6.pt,Marsh Tit
./processed_spectrograms/46032_chunk_7.pt,Marsh Tit
./processed_spectrograms/46032_chunk_8.pt,Marsh Tit
./processed_spectrograms/46032_chunk_9.pt,Marsh Tit
./processed_spectrograms/46032_chunk_10.pt,Marsh Tit
./processed_spectrograms/46032_chunk_11.pt,Marsh Tit
./processed_spectrograms/46032_chunk_12.pt,Marsh Tit
./processed_spectrograms/46032_chunk_13.pt,Marsh Tit
./processed_spectrograms/46032_chunk_14.pt,Marsh Tit
./processed_spectrograms/55184_chunk_0.pt,Marsh Tit
./processed_spectrograms/55184_chunk_1.pt,Marsh Tit
./processed_spectrograms/55184_chunk_2.pt,Marsh Tit
./processed_spectrograms/26578_chunk_0.pt,Marsh Tit
./processed_spectrograms/26578_chunk_1.pt,Marsh Tit
./processed_spectrograms/26578_chunk_2.pt,Marsh Tit
./processed_spectrograms/26578_chunk_3.pt,Marsh Tit
./processed_spectrograms/26578_chunk_4.pt,Marsh Tit
./processed_spectrograms/26578_chunk_5.pt,Marsh Tit
./processed_spectrograms/145537_chunk_0.pt,Dunnock
./processed_spectrograms/145537_chunk_1.pt,Dunnock
./processed_spectrograms/145537_chunk_2.pt,Dunnock
./processed_spectrograms/70132_chunk_0.pt,Dunnock
./processed_spectrograms/70132_chunk_1.pt,Dunnock
./processed_spectrograms/70132_chunk_2.pt,Dunnock
./processed_spectrograms/70132_chunk_3.pt,Dunnock
./processed_spectrograms/70132_chunk_4.pt,Dunnock
./processed_spectrograms/70132_chunk_5.pt,Dunnock
./processed_spectrograms/70132_chunk_6.pt,Dunnock
./processed_spectrograms/70132_chunk_7.pt,Dunnock
./processed_spectrograms/70132_chunk_8.pt,Dunnock
./processed_spectrograms/70132_chunk_9.pt,Dunnock
./processed_spectrograms/70132_chunk_10.pt,Dunnock
./processed_spectrograms/94669_chunk_0.pt,Dunnock
./processed_spectrograms/94669_chunk_1.pt,Dunnock
./processed_spectrograms/94669_chunk_2.pt,Dunnock
./processed_spectrograms/94669_chunk_3.pt,Dunnock
./processed_spectrograms/113905_chunk_0.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_1.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_2.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_3.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_4.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_5.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_6.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_7.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_8.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_9.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_10.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_11.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_12.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_13.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_14.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_15.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_16.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_17.pt,Eurasian Bullfinch
./processed_spectrograms/113905_chunk_18.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_0.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_1.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_2.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_3.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_4.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_5.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_6.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_7.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_8.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_9.pt,Eurasian Bullfinch
./processed_spectrograms/146707_chunk_10.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_0.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_1.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_2.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_3.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_4.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_5.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_6.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_7.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_8.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_9.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_10.pt,Eurasian Bullfinch
./processed_spectrograms/83357_chunk_11.pt,Eurasian Bullfinch
./processed_spectrograms/49540_chunk_0.pt,Goldcrest
./processed_spectrograms/49540_chunk_1.pt,Goldcrest
./processed_spectrograms/49540_chunk_2.pt,Goldcrest
./processed_spectrograms/49540_chunk_3.pt,Goldcrest
./processed_spectrograms/49540_chunk_4.pt,Goldcrest
./processed_spectrograms/49540_chunk_5.pt,Goldcrest
./processed_spectrograms/49540_chunk_6.pt,Goldcrest
./processed_spectrograms/49540_chunk_7.pt,Goldcrest
./processed_spectrograms/49540_chunk_8.pt,Goldcrest
./processed_spectrograms/78958_chunk_0.pt,Goldcrest
./processed_spectrograms/78958_chunk_1.pt,Goldcrest
./processed_spectrograms/78958_chunk_2.pt,Goldcrest
./processed_spectrograms/78958_chunk_3.pt,Goldcrest
./processed_spectrograms/78958_chunk_4.pt,Goldcrest
./processed_spectrograms/78958_chunk_5.pt,Goldcrest
./processed_spectrograms/78958_chunk_6.pt,Goldcrest
./processed_spectrograms/106846_chunk_0.pt,Goldcrest
./processed_spectrograms/106846_chunk_1.pt,Goldcrest
./processed_spectrograms/106846_chunk_2.pt,Goldcrest
./processed_spectrograms/106846_chunk_3.pt,Goldcrest
./processed_spectrograms/106846_chunk_4.pt,Goldcrest
./processed_spectrograms/106846_chunk_5.pt,Goldcrest
./processed_spectrograms/106846_chunk_6.pt,Goldcrest
./processed_spectrograms/106846_chunk_7.pt,Goldcrest
./processed_spectrograms/106846_chunk_8.pt,Goldcrest
./processed_spectrograms/106846_chunk_9.pt,Goldcrest
./processed_spectrograms/106846_chunk_10.pt,Goldcrest
./processed_spectrograms/106846_chunk_11.pt,Goldcrest
./processed_spectrograms/106846_chunk_12.pt,Goldcrest
./processed_spectrograms/106846_chunk_13.pt,Goldcrest
./processed_spectrograms/106846_chunk_14.pt,Goldcrest
./processed_spectrograms/106846_chunk_15.pt,Goldcrest
./processed_spectrograms/99937_chunk_0.pt,Eurasian Nuthatch
./processed_spectrograms/99937_chunk_1.pt,Eurasian Nuthatch
./processed_spectrograms/99937_chunk_2.pt,Eurasian Nuthatch
./processed_spectrograms/99937_chunk_3.pt,Eurasian Nuthatch
./processed_spectrograms/99937_chunk_4.pt,Eurasian Nuthatch
./processed_spectrograms/99937_chunk_5.pt,Eurasian Nuthatch
./processed_spectrograms/28926_chunk_0.pt,Eurasian Nuthatch
./processed_spectrograms/28926_chunk_1.pt,Eurasian Nuthatch
./processed_spectrograms/28926_chunk_2.pt,Eurasian Nuthatch
./processed_spectrograms/28926_chunk_3.pt,Eurasian Nuthatch
./processed_spectrograms/78951_chunk_0.pt,Eurasian Nuthatch
./processed_spectrograms/78951_chunk_1.pt,Eurasian Nuthatch
./processed_spectrograms/78951_chunk_2.pt,Eurasian Nuthatch
./processed_spectrograms/78951_chunk_3.pt,Eurasian Nuthatch
./processed_spectrograms/78951_chunk_4.pt,Eurasian Nuthatch
./processed_spectrograms/78951_chunk_5.pt,Eurasian Nuthatch
./processed_spectrograms/78951_chunk_6.pt,Eurasian Nuthatch
./processed_spectrograms/128851_chunk_0.pt,Eurasian Collared Dove
./processed_spectrograms/128851_chunk_1.pt,Eurasian Collared Dove
./processed_spectrograms/128851_chunk_2.pt,Eurasian Collared Dove
./processed_spectrograms/128851_chunk_3.pt,Eurasian Collared Dove
./processed_spectrograms/128851_chunk_4.pt,Eurasian Collared Dove
./processed_spectrograms/128851_chunk_5.pt,Eurasian Collared Dove
./processed_spectrograms/128851_chunk_6.pt,Eurasian Collared Dove
./processed_spectrograms/128851_chunk_7.pt,Eurasian Collared Dove
./processed_spectrograms/128851_chunk_8.pt,Eurasian Collared Dove
./processed_spectrograms/128851_chunk_9.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_0.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_1.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_2.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_3.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_4.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_5.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_6.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_7.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_8.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_9.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_10.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_11.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_12.pt,Eurasian Collared Dove
./processed_spectrograms/101940_chunk_13.pt,Eurasian Collared Dove
./processed_spectrograms/101941_chunk_0.pt,Eurasian Collared Dove
./processed_spectrograms/101941_chunk_1.pt,Eurasian Collared Dove
./processed_spectrograms/101941_chunk_2.pt,Eurasian Collared Dove
./processed_spectrograms/101941_chunk_3.pt,Eurasian Collared Dove
./processed_spectrograms/101941_chunk_4.pt,Eurasian Collared Dove
./processed_spectrograms/40186_chunk_0.pt,European Turtle Dove
./processed_spectrograms/40186_chunk_1.pt,European Turtle Dove
./processed_spectrograms/40186_chunk_2.pt,European Turtle Dove
./processed_spectrograms/40186_chunk_3.pt,European Turtle Dove
./processed_spectrograms/40186_chunk_4.pt,European Turtle Dove
./processed_spectrograms/40186_chunk_5.pt,European Turtle Dove
./processed_spectrograms/40186_chunk_6.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_0.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_1.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_2.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_3.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_4.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_5.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_6.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_7.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_8.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_9.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_10.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_11.pt,European Turtle Dove
./processed_spectrograms/75092_chunk_12.pt,European Turtle Dove
./processed_spectrograms/144991_chunk_0.pt,European Turtle Dove
./processed_spectrograms/144991_chunk_1.pt,European Turtle Dove
./processed_spectrograms/144991_chunk_2.pt,European Turtle Dove
./processed_spectrograms/144991_chunk_3.pt,European Turtle Dove
./processed_spectrograms/144991_chunk_4.pt,European Turtle Dove
./processed_spectrograms/64728_chunk_0.pt,Tawny Owl
./processed_spectrograms/64728_chunk_1.pt,Tawny Owl
./processed_spectrograms/64728_chunk_2.pt,Tawny Owl
./processed_spectrograms/64728_chunk_3.pt,Tawny Owl
./processed_spectrograms/64728_chunk_4.pt,Tawny Owl
./processed_spectrograms/64728_chunk_5.pt,Tawny Owl
./processed_spectrograms/64728_chunk_6.pt,Tawny Owl
./processed_spectrograms/64728_chunk_7.pt,Tawny Owl
./processed_spectrograms/64728_chunk_8.pt,Tawny Owl
./processed_spectrograms/64728_chunk_9.pt,Tawny Owl
./processed_spectrograms/64728_chunk_10.pt,Tawny Owl
./processed_spectrograms/64728_chunk_11.pt,Tawny Owl
./processed_spectrograms/64728_chunk_12.pt,Tawny Owl
./processed_spectrograms/64728_chunk_13.pt,Tawny Owl
./processed_spectrograms/64728_chunk_14.pt,Tawny Owl
./processed_spectrograms/64728_chunk_15.pt,Tawny Owl
./processed_spectrograms/64728_chunk_16.pt,Tawny Owl
./processed_spectrograms/64728_chunk_17.pt,Tawny Owl
./processed_spectrograms/67089_chunk_0.pt,Tawny Owl
./processed_spectrograms/67089_chunk_1.pt,Tawny Owl
./processed_spectrograms/67089_chunk_2.pt,Tawny Owl
./processed_spectrograms/67089_chunk_3.pt,Tawny Owl
./processed_spectrograms/67089_chunk_4.pt,Tawny Owl
./processed_spectrograms/67089_chunk_5.pt,Tawny Owl
./processed_spectrograms/67089_chunk_6.pt,Tawny Owl
./processed_spectrograms/67089_chunk_7.pt,Tawny Owl
./processed_spectrograms/67089_chunk_8.pt,Tawny Owl
./processed_spectrograms/67089_chunk_9.pt,Tawny Owl
./processed_spectrograms/67089_chunk_10.pt,Tawny Owl
./processed_spectrograms/67089_chunk_11.pt,Tawny Owl
./processed_spectrograms/67089_chunk_12.pt,Tawny Owl
./processed_spectrograms/67089_chunk_13.pt,Tawny Owl
./processed_spectrograms/67089_chunk_14.pt,Tawny Owl
./processed_spectrograms/67089_chunk_15.pt,Tawny Owl
./processed_spectrograms/67089_chunk_16.pt,Tawny Owl
./processed_spectrograms/67089_chunk_17.pt,Tawny Owl
./processed_spectrograms/67089_chunk_18.pt,Tawny Owl
./processed_spectrograms/67089_chunk_19.pt,Tawny Owl
./processed_spectrograms/76765_chunk_0.pt,Tawny Owl
./processed_spectrograms/76765_chunk_1.pt,Tawny Owl
./processed_spectrograms/76765_chunk_2.pt,Tawny Owl
./processed_spectrograms/76765_chunk_3.pt,Tawny Owl
./processed_spectrograms/76765_chunk_4.pt,Tawny Owl
./processed_spectrograms/76765_chunk_5.pt,Tawny Owl
./processed_spectrograms/76765_chunk_6.pt,Tawny Owl
./processed_spectrograms/76765_chunk_7.pt,Tawny Owl
./processed_spectrograms/76765_chunk_8.pt,Tawny Owl
./processed_spectrograms/76765_chunk_9.pt,Tawny Owl
./processed_spectrograms/76765_chunk_10.pt,Tawny Owl
./processed_spectrograms/76765_chunk_11.pt,Tawny Owl
./processed_spectrograms/76765_chunk_12.pt,Tawny Owl
./processed_spectrograms/76765_chunk_13.pt,Tawny Owl
./processed_spectrograms/76765_chunk_14.pt,Tawny Owl
./processed_spectrograms/76765_chunk_15.pt,Tawny Owl
./processed_spectrograms/76765_chunk_16.pt,Tawny Owl
./processed_spectrograms/76765_chunk_17.pt,Tawny Owl
./processed_spectrograms/76765_chunk_18.pt,Tawny Owl
./processed_spectrograms/76765_chunk_19.pt,Tawny Owl
./processed_spectrograms/76765_chunk_20.pt,Tawny Owl
./processed_spectrograms/76765_chunk_21.pt,Tawny Owl
./processed_spectrograms/101936_chunk_0.pt,Common Starling
./processed_spectrograms/101936_chunk_1.pt,Common Starling
./processed_spectrograms/101936_chunk_2.pt,Common Starling
./processed_spectrograms/101936_chunk_3.pt,Common Starling
./processed_spectrograms/101936_chunk_4.pt,Common Starling
./processed_spectrograms/42698_chunk_0.pt,Common Starling
./processed_spectrograms/42698_chunk_1.pt,Common Starling
./processed_spectrograms/42698_chunk_2.pt,Common Starling
./processed_spectrograms/42698_chunk_3.pt,Common Starling
./processed_spectrograms/42698_chunk_4.pt,Common Starling
./processed_spectrograms/42698_chunk_5.pt,Common Starling
./processed_spectrograms/42698_chunk_6.pt,Common Starling
./processed_spectrograms/42698_chunk_7.pt,Common Starling
./processed_spectrograms/42698_chunk_8.pt,Common Starling
./processed_spectrograms/42698_chunk_9.pt,Common Starling
./processed_spectrograms/42698_chunk_10.pt,Common Starling
./processed_spectrograms/42698_chunk_11.pt,Common Starling
./processed_spectrograms/42698_chunk_12.pt,Common Starling
./processed_spectrograms/42698_chunk_13.pt,Common Starling
./processed_spectrograms/42698_chunk_14.pt,Common Starling
./processed_spectrograms/42698_chunk_15.pt,Common Starling
./processed_spectrograms/42698_chunk_16.pt,Common Starling
./processed_spectrograms/42698_chunk_17.pt,Common Starling
./processed_spectrograms/42698_chunk_18.pt,Common Starling
./processed_spectrograms/42698_chunk_19.pt,Common Starling
./processed_spectrograms/42698_chunk_20.pt,Common Starling
./processed_spectrograms/42698_chunk_21.pt,Common Starling
./processed_spectrograms/42698_chunk_22.pt,Common Starling
./processed_spectrograms/42698_chunk_23.pt,Common Starling
./processed_spectrograms/42698_chunk_24.pt,Common Starling
./processed_spectrograms/42698_chunk_25.pt,Common Starling
./processed_spectrograms/42698_chunk_26.pt,Common Starling
./processed_spectrograms/42698_chunk_27.pt,Common Starling
./processed_spectrograms/42698_chunk_28.pt,Common Starling
./processed_spectrograms/42698_chunk_29.pt,Common Starling
./processed_spectrograms/42698_chunk_30.pt,Common Starling
./processed_spectrograms/42698_chunk_31.pt,Common Starling
./processed_spectrograms/42698_chunk_32.pt,Common Starling
./processed_spectrograms/42698_chunk_33.pt,Common Starling
./processed_spectrograms/42698_chunk_34.pt,Common Starling
./processed_spectrograms/42698_chunk_35.pt,Common Starling
./processed_spectrograms/144382_chunk_0.pt,Common Starling
./processed_spectrograms/144382_chunk_1.pt,Common Starling
./processed_spectrograms/144382_chunk_2.pt,Common Starling
./processed_spectrograms/144382_chunk_3.pt,Common Starling
./processed_spectrograms/144382_chunk_4.pt,Common Starling
./processed_spectrograms/144382_chunk_5.pt,Common Starling
./processed_spectrograms/144382_chunk_6.pt,Common Starling
./processed_spectrograms/144382_chunk_7.pt,Common Starling
./processed_spectrograms/144382_chunk_8.pt,Common Starling
./processed_spectrograms/144382_chunk_9.pt,Common Starling
./processed_spectrograms/144382_chunk_10.pt,Common Starling
./processed_spectrograms/144382_chunk_11.pt,Common Starling
./processed_spectrograms/144382_chunk_12.pt,Common Starling
./processed_spectrograms/144382_chunk_13.pt,Common Starling
./processed_spectrograms/144382_chunk_14.pt,Common Starling
./processed_spectrograms/144382_chunk_15.pt,Common Starling
./processed_spectrograms/144382_chunk_16.pt,Common Starling
./processed_spectrograms/144382_chunk_17.pt,Common Starling
./processed_spectrograms/144382_chunk_18.pt,Common Starling
./processed_spectrograms/144382_chunk_19.pt,Common Starling
./processed_spectrograms/144382_chunk_20.pt,Common Starling
./processed_spectrograms/144382_chunk_21.pt,Common Starling
./processed_spectrograms/144382_chunk_22.pt,Common Starling
./processed_spectrograms/144382_chunk_23.pt,Common Starling
./processed_spectrograms/144382_chunk_24.pt,Common Starling
./processed_spectrograms/144382_chunk_25.pt,Common Starling
./processed_spectrograms/144382_chunk_26.pt,Common Starling
./processed_spectrograms/144382_chunk_27.pt,Common Starling
./processed_spectrograms/144382_chunk_28.pt,Common Starling
./processed_spectrograms/144382_chunk_29.pt,Common Starling
./processed_spectrograms/144382_chunk_30.pt,Common Starling
./processed_spectrograms/144382_chunk_31.pt,Common Starling
./processed_spectrograms/144382_chunk_32.pt,Common Starling
./processed_spectrograms/144382_chunk_33.pt,Common Starling
./processed_spectrograms/144382_chunk_34.pt,Common Starling
./processed_spectrograms/94964_chunk_0.pt,Eurasian Blackcap
./processed_spectrograms/94964_chunk_1.pt,Eurasian Blackcap
./processed_spectrograms/94964_chunk_2.pt,Eurasian Blackcap
./processed_spectrograms/94964_chunk_3.pt,Eurasian Blackcap
./processed_spectrograms/94964_chunk_4.pt,Eurasian Blackcap
./processed_spectrograms/99357_chunk_0.pt,Eurasian Blackcap
./processed_spectrograms/99357_chunk_1.pt,Eurasian Blackcap
./processed_spectrograms/99357_chunk_2.pt,Eurasian Blackcap
./processed_spectrograms/99357_chunk_3.pt,Eurasian Blackcap
./processed_spectrograms/99357_chunk_4.pt,Eurasian Blackcap
./processed_spectrograms/99357_chunk_5.pt,Eurasian Blackcap
./processed_spectrograms/99357_chunk_6.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_0.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_1.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_2.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_3.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_4.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_5.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_6.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_7.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_8.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_9.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_10.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_11.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_12.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_13.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_14.pt,Eurasian Blackcap
./processed_spectrograms/94967_chunk_15.pt,Eurasian Blackcap
./processed_spectrograms/102932_chunk_0.pt,Garden Warbler
./processed_spectrograms/102932_chunk_1.pt,Garden Warbler
./processed_spectrograms/102932_chunk_2.pt,Garden Warbler
./processed_spectrograms/102932_chunk_3.pt,Garden Warbler
./processed_spectrograms/102932_chunk_4.pt,Garden Warbler
./processed_spectrograms/102932_chunk_5.pt,Garden Warbler
./processed_spectrograms/102932_chunk_6.pt,Garden Warbler
./processed_spectrograms/102932_chunk_7.pt,Garden Warbler
./processed_spectrograms/102932_chunk_8.pt,Garden Warbler
./processed_spectrograms/102932_chunk_9.pt,Garden Warbler
./processed_spectrograms/102932_chunk_10.pt,Garden Warbler
./processed_spectrograms/102932_chunk_11.pt,Garden Warbler
./processed_spectrograms/102932_chunk_12.pt,Garden Warbler
./processed_spectrograms/102932_chunk_13.pt,Garden Warbler
./processed_spectrograms/102932_chunk_14.pt,Garden Warbler
./processed_spectrograms/102932_chunk_15.pt,Garden Warbler
./processed_spectrograms/102932_chunk_16.pt,Garden Warbler
./processed_spectrograms/102932_chunk_17.pt,Garden Warbler
./processed_spectrograms/102932_chunk_18.pt,Garden Warbler
./processed_spectrograms/49443_chunk_0.pt,Garden Warbler
./processed_spectrograms/49443_chunk_1.pt,Garden Warbler
./processed_spectrograms/49443_chunk_2.pt,Garden Warbler
./processed_spectrograms/49443_chunk_3.pt,Garden Warbler
./processed_spectrograms/49443_chunk_4.pt,Garden Warbler
